ID,Feature1,Feature2
347,56.75681001720031,71.84780682083279
348,61.77930377390515,69.07136068205803
349,60.978399066726354,66.24665927084409
350,62.7720810576207,69.44529359067103
351,58.43183093844288,73.14702767751066
352,57.88696892837172,65.77461611090932
353,55.33011247942829,71.81802985403692
354,56.158711942511154,75.2643825459531
355,53.75421177634883,75.08936910487012
356,60.633052401607856,69.70986066438883
357,58.36524273957315,71.19740834305621
358,59.887095892725455,73.30990564604957
359,60.34268294598612,70.45090528438563
360,58.90916336335843,69.8291631288368
361,60.92340530667618,64.86949482203012
362,55.95544373368286,72.22979228206815
363,60.51259631438383,69.44804999094197
364,60.05530179919618,71.04274511608502
365,58.380720959071915,67.66508582379306
366,60.58753576529305,67.0648816671549
367,61.224758267143415,64.89224918728648
368,63.08746691197693,71.41779244723912
369,60.768089202941624,72.94807295183654
370,64.99642333338772,73.0431101950544
371,54.47737730600507,66.16126909979289
372,58.12554426691296,70.0782731506325
373,61.55297706140737,67.8227685605396
374,60.56030029343123,67.73385120294003
375,58.16544659102416,65.78001670945534
376,57.23030026166729,65.944946183151
377,57.072380241068004,73.16092538982352
378,57.15180333350417,77.89714619451217
379,61.47995370264267,70.55450837108462
380,57.42492665945636,72.10092963822697
381,58.27308652128668,70.36602944393609
382,67.68025361480639,69.71182030082605
383,63.44781997885703,67.89047072462233
384,59.895034528509115,75.31240190690653
385,58.1190988266367,75.43734567399079
386,62.12325580636643,68.31259967231719
387,61.89722321716656,72.91766334888018
388,61.86542988665159,65.28932584032863
389,57.81858847252539,69.25744409334548
390,59.77669971269986,71.86201629265203
391,60.53310300279976,65.99396692386969
392,61.14059355301789,71.83175723585147
393,61.67937134379312,73.24234217666387
394,62.50176646364671,71.37754023768531
395,59.78950286562406,65.01711719945203
396,61.288854657397756,70.62306306148933
397,60.81473651158612,66.16975427253907
398,56.75683037877521,73.15945855999871
399,59.88133453843003,72.04450209211787
400,60.084955128391385,70.08926841848724
401,62.81485141792799,68.45186581534787
402,60.28836233082295,68.61317413388487
403,58.696511317703056,69.07248362959407
404,60.66640131490114,68.56375413500957
405,63.767268376720565,67.31617809334149
406,59.43938506751592,68.68080682517747
407,64.3409336530612,70.58966432953473
408,63.0955336184059,65.54331888088909
409,60.801150797607775,72.66889238687031
410,60.246851967826274,73.19644112519606
411,58.448134649698886,74.22804232055674
412,66.89669437085774,68.91148431868102
413,58.663492435797686,74.3601534313531
414,64.73871643719214,68.4314199185402
415,58.739439548712426,69.15464617341848
416,55.96664846689717,67.2440441605474
417,56.987577699743795,67.69660730468762
418,59.895945337839656,70.70264419760956
419,64.65150147844223,67.00493787778363
420,62.95296719542975,69.35803346732348
421,59.8516088710427,72.02445847649982
422,56.631833935313104,71.14722923855216
423,60.49935662463917,71.47735379202445
424,60.86750593172346,77.36590041973268
425,58.08678004724605,68.40700913499455
426,58.130578420725705,68.33356864251924
427,58.08783861808045,73.56704959332265
428,64.26151274396956,68.28776111875158
429,57.502933280687316,71.41424666915921
430,58.343330867157086,71.89879545326653
431,60.6087690625539,65.4527676550083
432,64.64251560399019,75.38763301928657
433,58.16163392854684,68.83689532019204
434,60.857596172174716,71.00337036996108
435,61.97563281801849,76.03061361629905
436,59.46915831751785,67.60510826638463
437,55.862042315956415,67.80720988017424
438,59.90061908137861,75.38367359055336
439,58.44716610289149,70.67136385491669
440,59.950731311781745,73.56517982034426
441,67.58079727762086,68.40739368123904
442,58.53168167244533,73.13248263120721
443,62.045674468878936,75.5401219772081
444,61.75178455597789,68.92212372763882
445,61.771964492076926,73.32611074174872
446,62.46144654359209,71.52182209332189
447,63.20002406876746,73.50788677133701
448,64.14647697311258,71.94612966276893
449,59.49864575904944,70.44014105929998
450,63.61952689952507,67.5491929870383
451,61.1060199266187,68.81998356301791
452,60.086234468804456,73.8353555878219
453,60.57329720405971,70.13930964446844
454,55.92043157706024,72.23876069808166
455,61.93645254342323,76.48976416991638
456,59.076665295141,70.65745098299182
457,60.74815105113227,74.73235983929042
458,59.714113402839146,70.83706457731101
459,61.82368952914962,70.55982736946908
460,58.660699156348414,70.58226997869492
461,63.220895249579314,66.92045410176682
462,60.39890902244063,67.89963755518248
463,63.58513988677453,65.43043928564867
464,58.32323445818523,71.13163562519357
465,64.69657208770302,69.80274921678104
466,58.334401419920404,75.64347120832177
467,55.655958298751266,63.40358213013975
468,61.32004335016,68.49383732694217
469,56.93630154860786,72.12506934189805
470,60.731402141313595,68.30776410778981
471,56.159086803987314,72.61737198484043
472,61.950603533875984,69.70247240866185
473,65.53991098814299,66.78974570102154
474,55.42342448722579,67.92427579035626
475,59.86324195093351,70.73001834796807
476,59.27629182643101,71.05616618954289
477,56.245381727428665,74.33129381221978
478,59.75354646482229,73.35188749476438
479,61.028176039133115,71.37025965746135
480,61.70930184069661,71.34312568005194
481,61.92816827960263,73.9874575903973
482,60.58956350910441,72.12701127276554
483,59.73079291713832,74.32035164634841
484,57.97082309382219,75.40282129873245
485,59.87952614806697,65.70767469364586
486,60.38431324473237,67.95684502757535
487,62.52193064696617,68.04212806209283
488,58.66144970035566,64.3313778071634
489,58.64308104225277,62.72836202011313
490,55.24829152954283,72.28124396843289
491,62.357400475952495,71.2763726853549
492,57.09907157061236,69.85686593157406
493,59.9891923827283,66.52490593242237
494,64.51019490530145,72.63208687172701
495,59.33710747851101,70.08065751698359
496,60.62514842384266,63.87479539472713
497,59.25846785243821,67.9540472560066
498,56.99513997031525,69.15669912134213
499,65.39305958054857,71.92252858380103
500,58.28646303065161,71.71774834406848
501,64.198066309758,72.77390104873831
502,60.17889110976052,68.05918966688328
503,62.09466994084077,71.18045615626525
504,62.6855796600832,71.9055154050459
505,63.148658145958,68.3942943653183
506,63.952182196902974,70.5927988140772
507,66.2257826178758,67.93243654573129
508,65.20789140949574,70.59373235038794
509,58.04574598915666,68.54834249783704
510,59.03895807541704,71.27249783920576
511,61.5685064641065,68.27889998818426
512,59.92693622321705,76.42681107583559
513,65.18262951030214,71.3089710090221
514,60.1140104345046,70.36009398015479
515,61.84055391819125,66.93162230440478
516,59.227870387729965,64.99424777836722
517,61.197669367815834,71.94158781910822
518,58.55044061310188,74.7219602898701
519,56.322703010992974,65.60687535937053
520,60.67335545567992,73.14129490783647
521,65.0517830743736,68.62334721139318
522,63.236042500293884,69.88447459149788
523,59.482118100177544,72.65097981246002
524,61.95696863524026,65.27082352904725
525,64.42962104917768,74.14027406244236
526,58.12331189547141,71.18741060031223
527,61.48209055884821,70.78202129747172
528,58.34908453846374,67.98512989618584
529,59.923337787025666,73.51818705777809
530,61.630800463783295,68.88815700374168
531,62.31509613194503,61.454372138109775
532,63.44629710111631,64.7808586636657
533,58.912677175790606,66.64099031612157
534,56.11595557283728,73.48248036213556
535,58.596896396064324,71.03951164519215
536,59.85923826336245,71.43112248166936
537,60.23046567318077,66.15102332743429
538,62.98880045834142,68.51873025051606
539,55.33025430402075,68.71565451710227
540,64.50227937190293,72.55066522634048
541,58.95404359677642,68.95222688704472
542,59.03509484634785,76.23024395068252
543,61.14580635669466,71.29012494157321
544,63.09085036209552,70.71636747707954
545,59.22287356253789,69.41095045274507
546,59.78519622175781,69.88833329047047
547,62.18288863091094,70.1558376574219
548,62.19792023164674,69.75785025967426
549,60.23590557094827,64.00539794640368
550,62.748983024107446,71.03946542769398
551,62.994030329578955,61.311233865418934
552,66.26512411434219,69.58123111553448
553,63.324548450212546,66.8802822186234
554,61.83832171518771,66.83975331047903
555,58.12869311791258,75.74209406160035
556,59.42795279770996,70.65229861953917
557,62.610203192066265,71.48704566391781
558,60.45125671543073,71.09488300739868
559,67.21024675571482,69.82714360889925
560,60.6032971401449,73.15196318802283
561,63.31657779887395,73.56109091668114
562,61.91619066608755,66.57098526180854
563,64.9002945969033,66.56096382094394
564,60.9079063957171,67.73717244994192
565,59.80758496022102,70.98628723091043
566,60.96407164635082,71.26576226270585
567,64.84113380717594,71.36060290454193
568,59.267530094128055,72.89226150486508
569,63.568411466773924,66.31717655458903
570,61.79220020954958,72.10351822693269
571,59.10730948992003,74.12712043993486
572,59.54983323890242,70.37672936041463
573,59.480784527148394,70.0467371427444
574,56.711174739314394,65.67984735221711
575,64.78351518967492,67.45911595504502
576,57.02582295163108,63.539829659188854
577,58.083114756931494,66.0307306197775
578,64.9260454804091,73.0294512680279
579,57.93554896446683,76.75730741603293
580,62.94529646097478,69.02550584947413
581,52.50178285537928,76.87282771777222
582,55.83128259970921,65.06380375912933
583,63.06771129602892,77.31925721901781
584,64.15281845553156,71.69172736015707
585,61.78426302499586,72.56024667634092
586,62.276785769360295,70.84357427190812
587,60.312603311855625,69.81222061630143
588,57.73810623339997,69.15797476939967
589,54.92112955741384,69.70498111961575
590,57.03422667854725,66.6892320483527
591,60.539682453460436,74.1760068590338
592,62.75494981800694,65.28849818913046
593,57.03111559028899,72.82231356396464
594,57.05253781938507,69.32610055000893
595,61.65015629707366,67.0949666354091
596,60.316126518437876,65.99792351524539
597,58.19589706814636,70.9593458024276
598,55.221018799404995,71.3214242138812
599,59.94108660321996,71.65746986325145
600,60.671742402193985,74.09242128992153
601,85.35062860741414,23.797664484849292
602,85.34243300849039,26.521234481301885
603,85.13680819691197,25.11365673537087
604,83.03442327414109,23.143877430857344
605,81.07270523896086,29.89881488092343
606,81.5171829409044,23.05986544617146
607,82.98845965640625,27.505788255444436
608,84.17414090078232,28.493677803486456
609,83.11422625211716,25.781183654226645
610,82.66102825087268,31.006417557765488
611,81.67472442671736,25.867497988635677
612,86.77457526660987,26.158637472864196
613,84.48119455514242,24.636502040746407
614,85.12267212154151,24.588394395440233
615,87.69886152702574,31.189464404455784
616,83.43902300197807,21.16455165717858
617,84.75281026461649,32.223186145432095
618,82.74971120968475,29.589527055243387
619,89.69756227941403,23.449952923217616
620,86.59315262171877,29.559510544759906
621,83.93844232523503,24.429974991713387
622,83.3712934409438,22.158681154059973
623,83.18202287381519,21.57296725306568
624,85.09543371112584,22.844074953035804
625,85.65460055301409,20.643492190629843
626,85.92646465020049,27.33388109250499
627,79.41754020079992,26.0473583955732
628,88.43747317892522,21.613005147664623
629,89.68320268314557,26.173253226224926
630,83.02596680387646,24.843846582558424
631,86.56331535506082,25.212815095954753
632,86.50851677884984,22.422113939377773
633,85.47421030730102,21.041599408666055
634,84.68856702822364,22.46905860389859
635,82.94051616074866,28.461060890589224
636,88.05566833766396,26.705586738540095
637,81.94152425891679,24.114056340854553
638,88.39667355994172,25.396807358191733
639,91.49412271194875,26.101289950304242
640,85.5377375261721,24.134473900232997
641,85.37391453339039,24.573084458134478
642,86.98270429472805,27.678766487024834
643,82.79922951057775,21.272547730038223
644,79.85862495531077,26.422375715355123
645,81.91057350271315,18.97190633973305
646,86.0880200926867,31.980398648811814
647,84.9830014476883,27.347774168464596
648,85.22912220393319,24.7231089710648
649,87.57341415236576,24.187231276271778
650,85.74869847940133,25.90075385734884
651,83.12934672979947,27.777718578702263
652,84.51011268125285,22.883913553420037
653,86.50222756199713,22.484289650985097
654,85.07890724063355,24.97446680939623
655,88.04050758432842,26.329155052063868
656,84.92992451551359,27.289745637760802
657,88.89258113724847,26.561868857785214
658,85.02898733556147,21.326858549419555
659,82.01768174338896,24.145370827806932
660,83.29336583395401,24.476480351640753
661,85.1586197897119,26.483139712198845
662,84.80260342143454,26.362204602713366
663,85.18052836146833,19.468693614209162
664,82.36986089730749,24.596554843979476
665,81.6128547200449,26.67980044398937
666,89.28610233056236,28.412533184752487
667,84.40235996139542,29.174033183179866
668,85.41626888016592,24.05615928086949
669,83.28247254208537,24.15308487783324
670,83.91310490808456,25.477165422651364
671,85.44960714693963,25.00852885642956
672,86.22342687528977,28.333809569401755
673,87.65875157923571,20.84228568834027
674,77.84902082227453,27.616095751469967
675,81.17273964443682,24.370656874700487
676,81.7236835270338,19.954454774775947
677,86.51609563897341,27.12563444884741
678,83.38577087796519,17.745081581994253
679,83.47051554489305,26.09705121512713
680,80.85904760743244,25.513407775381637
681,84.95713242231561,26.62201619888305
682,85.33482503155963,22.275406965531644
683,88.35040020466057,24.556117195524482
684,84.9235472893722,22.38684971459505
685,83.75880969666377,22.522552400724678
686,84.51575103221441,29.792783744398562
687,81.1586767997922,20.482028085945124
688,89.1192769169821,24.413893703974775
689,83.12659633175224,27.911733124709013
690,83.30427648873678,30.11282719793142
691,86.89819243974995,23.633848057192033
692,91.04046299714341,23.303998215590653
693,87.07786704162606,25.838019225138176
694,88.64487561031663,29.372231350835186
695,85.08961161738415,22.890429963030687
696,86.28792200022953,23.1023969646941
697,90.63748429307455,25.382298927031666
698,83.97709965632609,25.517104856421742
699,81.22804638931684,22.279480692170175
700,88.36115894224439,23.160696018880092
701,82.06864924849057,26.5026277070764
702,88.3199716330564,27.013069269862186
703,87.78893352025628,22.88097375200551
704,81.01893013312284,29.203734225475362
705,84.09649645124202,24.297667553925866
706,88.71894359717736,26.557444026321846
707,86.2764857618285,31.062006565723035
708,83.1981489549356,27.597952358627463
709,85.15963674971184,25.752058380817118
710,89.27971159395508,26.421940117610948
711,86.50722902133897,28.003020544467446
712,83.97813235727992,22.65021293145078
713,82.0745342567411,19.494201549747196
714,90.7573799638329,21.91101657597929
715,84.38048985395984,24.22492276031102
716,85.86073875386548,27.28406419511003
717,87.40932576740728,23.367383172006974
718,84.53205920139804,25.79122386136724
719,84.30366484668606,29.500567612855978
720,86.37472986458711,27.057657800939488
721,86.85606755226875,28.28572680095891
722,85.50686036437038,21.36887054572363
723,86.1191262649074,23.17620069738288
724,83.51987329110068,26.64181925251426
725,88.46719260001419,25.05956041486097
726,85.8647324352771,29.766201844978667
727,85.674108902568,32.284712719705105
728,86.58342700776832,20.06986427436371
729,87.10935653909269,26.067243477671777
730,88.61130771143169,26.88490778355588
731,84.61232324484543,21.571964938389776
732,84.41473487959912,22.61854272821396
733,83.37453434054677,26.648019532377706
734,89.67573261218394,26.105080283504346
735,81.65152742630148,26.244887471016394
736,88.35056816260783,23.29260786790573
737,84.62475193331584,25.041126945241754
738,82.80228472336972,26.815185214762806
739,84.6613451838982,26.17469084293968
740,82.51502190215412,23.775116759094452
741,87.02266780191776,23.95606717414305
742,89.83549878345353,23.881018680279112
743,85.62911723210529,27.61125432924465
744,81.02857594778752,20.069735326453827
745,80.72816231920373,28.53523548959611
746,83.45479719150114,32.162957999871104
747,83.42010672375932,25.516743648951703
748,89.31790786719006,30.617060086845544
749,90.77221001458192,28.383425445660798
750,87.8673750722721,26.65907545776331
751,87.17941101326659,23.45667999428011
752,82.70904312641754,24.990551519249333
753,84.5234830569302,23.73096146188363
754,86.9498848528788,27.67485458399743
755,85.24753928161718,29.137084226954734
756,81.80327048042619,24.45775351401679
757,82.99289750231215,19.773697472195433
758,84.76849407964045,24.659106976526807
759,89.23765928107797,26.766272716753377
760,82.13227689187822,30.191459185735727
761,88.41889434747098,26.629873569712124
762,84.36584452322047,22.313570137174256
763,83.95782102700105,28.04849613517172
764,90.27684165661691,29.32108187916213
765,83.63122161899844,21.865071186790768
766,85.39448149135137,20.048369776424018
767,85.90486959971739,24.586712758363728
768,83.69509779476893,20.534831411652974
769,86.4380802983952,23.508437648946646
770,81.7242328600112,16.957665802811384
771,84.92295826585821,29.962304470675285
772,89.65152580073403,23.72013048155844
773,83.31380623098701,26.312567917010067
774,82.20452077027278,25.845017319494506
775,87.14502477947713,28.435413026876063
776,84.71956858585614,24.429713499504494
